AccountNumber,Season,SingleGameTickets,PartialPlanTickets,GroupTickets,STM,AvgSpend,GamesAttended,FanSegment,DistanceToArena,BasketballPropensity,SocialMediaEngagement,A Games,B Games,C Games,D Games,Weekend Games,Weekday Games,Promotional Games,Non Promo Games,A + Weekend + Promo,A + Weekend + nonPromo,A + Weekday + Promo,A + Weekday + nonPromo,B + Weekend + Promo,B + Weekend + nonPromo,B + Weekday + Promo,B + Weekday + nonPromo,C + Weekend + Promo,C + Weekend + nonPromo,C + Weekday + Promo,C + Weekday + nonPromo,D + Weekend + Promo,D + Weekend + nonPromo,D + Weekday + Promo,D + Weekday + nonPromo,NumGamesAttend
24007,2024,0,20,2,0,$117.09 ,11,C,1.0,940.0,Medium,2,4,6,10,8,14,4,18,0,2,0,0,0,4,0,0,0,2,0,4,0,0,4,6,11
28275,2024,22,0,0,0,$155.92 ,11,C,10.0,944.0,Low,2,8,4,8,12,10,6,16,0,2,0,0,2,2,0,4,0,0,0,4,2,4,2,0,11
29457,2024,3,20,0,0,$61.52 ,11,C,856.0,956.0,Medium,4,4,6,9,12,11,6,17,0,4,0,0,2,0,0,2,2,2,0,2,0,2,2,5,11
319,2024,0,0,0,0,$33.00 ,11,C,2.0,543.0,Medium,2,2,16,10,18,12,6,24,0,0,0,2,0,2,0,0,0,14,0,2,2,0,4,4,11
25946,2024,0,21,0,0,$236.81 ,11,C,49.0,565.0,Low,4,2,4,13,10,13,7,16,0,2,0,2,0,2,0,0,0,2,0,2,2,2,5,4,11
25530,2024,0,28,0,0,$135.96 ,11,C,3.0,948.0,High,2,14,6,6,16,12,2,26,0,0,0,2,0,10,0,4,0,4,0,2,0,2,2,2,11
26027,2024,0,20,2,0,$97.00 ,11,C,6.0,855.0,High,4,6,6,6,10,12,2,20,0,2,0,2,2,2,0,2,0,4,0,2,0,0,0,6,11
2683,2023,0,23,0,0,$118.35 ,11,C,106.0,732.0,Medium,7,4,6,6,11,12,4,19,0,3,0,4,0,2,0,2,0,4,0,2,2,0,2,2,11
1582,2023,0,40,0,0,$124.00 ,11,C,13.0,311.0,Medium,4,8,8,24,12,32,12,32,0,4,0,0,0,4,0,4,0,4,0,4,0,0,12,12,11
10,2023,0,10,0,0,$183.60 ,10,C,89.0,949.0,Medium,2,2,3,3,5,5,2,8,0,1,0,1,0,1,0,1,0,2,0,1,1,0,1,1,10
26361,2024,0,20,0,0,$364.00 ,10,C,725.0,953.0,High,4,2,8,6,6,14,2,18,0,0,0,4,0,2,0,0,0,4,0,4,0,0,2,4,10
31054,2024,0,20,0,0,$75.00 ,10,C,2.0,489.0,High,6,0,6,8,6,14,4,16,0,0,0,6,0,0,0,0,0,4,0,2,2,0,2,4,10
30816,2024,0,20,0,0,$52.00 ,10,C,6.0,683.0,High,2,4,8,6,10,10,4,16,0,2,0,0,2,2,0,0,0,4,0,4,0,0,2,4,10
16037,2024,0,10,0,0,$116.00 ,10,C,6.0,953.0,Medium,2,2,3,3,6,4,3,7,0,2,0,0,1,0,0,1,1,1,0,1,0,1,1,1,10
26344,2024,0,20,0,0,$225.00 ,10,C,0.0,949.0,Medium,4,4,4,8,8,12,4,16,0,0,0,4,0,2,0,2,0,4,0,0,2,0,2,4,10
31061,2024,0,20,0,0,$97.00 ,10,C,18.0,911.0,Medium,0,4,8,8,8,12,4,16,0,0,0,0,0,2,0,2,0,4,0,4,0,2,4,2,10
3251,2023,28,4,0,0,$60.38 ,10,C,3.0,500.0,High,0,2,2,28,2,30,2,30,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,26,10
3161,2023,0,20,0,0,$139.10 ,10,C,74.0,270.0,Low,2,4,4,10,4,16,6,14,0,0,0,2,0,0,0,4,0,2,2,0,2,0,2,6,10
25095,2024,0,20,0,0,$151.50 ,10,C,19.0,665.0,Medium,0,4,8,8,8,12,4,16,0,0,0,0,0,2,0,2,0,4,0,4,0,2,4,2,10
30717,2024,2,20,0,0,$68.55 ,10,C,54.0,954.0,Medium,6,0,6,10,6,16,4,18,0,0,0,6,0,0,0,0,0,4,0,2,2,0,2,6,10
20232,2024,0,10,0,0,$230.67 ,10,C,42.0,878.0,High,2,6,10,12,14,16,8,22,0,2,0,0,0,0,0,6,2,4,0,4,0,6,6,0,10
30686,2024,0,20,0,0,$115.00 ,10,C,1.0,581.0,Medium,2,2,4,12,6,14,16,4,0,0,0,2,2,0,0,0,2,0,0,2,2,0,10,0,10
31087,2024,0,10,0,0,$93.00 ,10,C,4.0,575.0,Medium,2,1,2,5,5,5,4,6,0,1,0,1,0,0,0,1,1,1,0,0,1,1,2,1,10
28620,2024,0,20,0,0,$124.00 ,10,C,8.0,970.0,Medium,4,4,4,8,10,10,6,14,0,4,0,0,0,2,0,2,2,0,0,2,0,2,4,2,10
28586,2024,0,40,0,0,$70.00 ,10,C,2.0,731.0,Low,4,4,8,24,12,28,32,8,0,0,0,4,4,0,0,0,4,0,0,4,4,0,20,0,10
1582,2024,0,40,0,0,$97.36 ,10,C,13.0,355.0,Low,8,4,16,12,12,28,4,36,0,0,0,8,0,0,0,4,0,8,0,8,0,4,4,4,10
32511,2024,2,12,0,0,$81.43 ,10,C,7.0,507.0,Low,1,2,4,7,5,9,4,10,0,1,0,0,1,0,0,1,0,2,0,2,0,1,3,3,10
24237,2024,0,20,0,0,$213.00 ,10,C,3.0,936.0,Low,2,6,6,6,8,12,2,18,0,0,0,2,0,4,0,2,0,4,0,2,0,0,2,4,10
28338,2024,0,20,0,0,$88.50 ,10,C,20.0,939.0,Low,4,2,8,6,6,14,2,18,0,0,0,4,0,2,0,0,0,4,0,4,0,0,2,4,10
17651,2024,0,20,0,0,$144.00 ,10,C,3.0,965.0,Medium,2,4,8,6,10,10,4,16,0,2,0,0,2,2,0,0,0,4,0,4,0,0,2,4,10
32504,2024,0,20,0,0,$211.50 ,10,C,74.0,930.0,Low,4,4,6,6,12,8,6,14,0,4,0,0,2,0,0,2,2,2,0,2,0,2,2,2,10
17680,2024,0,20,0,0,$155.00 ,10,C,1.0,934.0,Medium,4,4,4,8,10,10,6,14,0,4,0,0,0,2,0,2,2,0,0,2,0,2,4,2,10
1253,2023,0,20,0,0,$230.40 ,10,C,8.0,585.0,High,4,4,6,6,10,10,4,16,0,2,0,2,0,2,0,2,0,4,0,2,2,0,2,2,10
29281,2024,0,20,0,0,$281.00 ,10,C,4.0,808.0,Low,2,6,6,6,8,12,2,18,0,0,0,2,0,4,0,2,0,4,0,2,0,0,2,4,10
21940,2024,0,20,0,0,$56.00 ,10,C,3.0,892.0,Low,2,4,6,8,8,12,4,16,0,2,0,0,0,2,0,2,0,2,0,4,0,2,4,2,10
19165,2024,0,20,0,0,$137.00 ,10,C,7.0,931.0,Low,2,6,6,6,8,12,2,18,0,0,0,2,0,4,0,2,0,4,0,2,0,0,2,4,10
23869,2024,0,20,0,0,$123.00 ,10,C,5.0,944.0,Medium,4,6,4,6,8,12,2,18,0,2,0,2,0,4,0,2,0,2,0,2,0,0,2,4,10
525,2024,1,20,0,0,$107.10 ,10,C,4.0,384.0,Low,2,2,4,12,6,14,16,4,0,0,0,2,2,0,0,0,2,0,0,2,2,0,10,0,10
29496,2024,6,40,0,0,$110.22 ,10,C,12.0,931.0,High,2,6,6,9,8,15,7,16,0,2,0,0,2,2,0,2,0,2,0,4,0,0,5,4,10
17444,2024,0,20,0,0,$157.00 ,10,C,12.0,921.0,Medium,4,6,4,6,8,12,2,18,0,2,0,2,0,4,0,2,0,2,0,2,0,0,2,4,10
25727,2024,0,20,0,0,$388.00 ,10,C,6.0,940.0,Medium,4,6,4,6,8,12,2,18,0,2,0,2,0,4,0,2,0,2,0,2,0,0,2,4,10
29343,2024,0,40,0,0,$50.00 ,10,C,54.0,938.0,Medium,4,8,16,12,20,20,8,32,0,4,0,0,4,0,0,4,0,8,0,8,0,4,4,4,10
25906,2024,0,20,0,0,$74.00 ,10,C,80.0,929.0,Medium,2,6,6,6,8,12,2,18,0,0,0,2,0,2,0,4,0,4,0,2,0,2,2,2,10
27397,2024,0,20,0,0,$28.00 ,10,C,4.0,949.0,Medium,2,4,12,2,16,4,0,20,0,0,0,2,0,4,0,0,0,10,0,2,0,2,0,0,10
525,2023,0,20,0,0,$92.00 ,10,C,4.0,959.0,Medium,2,2,7,10,4,17,6,15,0,2,0,0,0,0,2,0,0,2,0,5,0,0,4,6,10
32201,2024,0,30,0,0,$141.00 ,10,C,3.0,942.0,Medium,6,6,6,12,12,18,6,24,0,0,0,6,0,3,0,3,0,6,0,0,3,0,3,6,10
26215,2024,10,0,0,0,$53.20 ,10,C,0.0,922.0,Low,0,1,4,5,4,6,2,8,0,0,0,0,0,0,0,1,0,3,0,1,0,1,2,2,10
23365,2024,0,20,0,0,$379.00 ,10,C,1.0,913.0,Medium,4,6,4,6,8,12,2,18,0,2,0,2,0,4,0,2,0,2,0,2,0,0,2,4,10
26203,2024,0,20,0,0,$89.00 ,10,C,5.0,956.0,Medium,2,6,6,6,8,12,2,18,0,0,0,2,0,2,0,4,0,4,0,2,0,2,2,2,10
21009,2024,0,20,0,0,$83.00 ,10,C,6.0,444.0,High,2,2,4,12,6,14,16,4,0,0,0,2,2,0,0,0,2,0,0,2,2,0,10,0,10
21251,2024,0,20,0,0,$98.00 ,10,C,7.0,350.0,Medium,4,2,4,10,8,12,6,14,0,2,0,2,0,2,0,0,0,2,0,2,2,0,4,4,10
42467,2024,0,22,0,0,$170.55 ,10,C,19.0,912.0,Low,2,4,6,10,8,14,4,18,0,2,0,0,0,4,0,0,0,2,0,4,0,0,4,6,10
2667,2023,0,20,0,0,$89.00 ,10,C,83.0,447.0,High,4,4,6,6,10,10,4,16,0,2,0,2,0,2,0,2,0,4,0,2,2,0,2,2,10
30166,2024,0,20,0,0,$146.50 ,10,C,4.0,885.0,High,6,4,6,4,6,14,0,20,0,0,0,6,0,2,0,2,0,4,0,2,0,0,0,4,10
16653,2024,0,10,0,0,$69.00 ,10,C,19.0,940.0,Medium,1,2,3,4,5,5,3,7,0,1,0,0,0,0,0,2,1,1,0,1,0,2,2,0,10
2580,2023,0,20,0,0,$169.40 ,10,C,917.0,907.0,Medium,2,2,6,10,6,14,8,12,0,2,0,0,0,0,2,0,2,0,0,4,0,2,4,4,10
24614,2024,0,20,0,0,$105.50 ,10,C,7.0,457.0,Medium,6,2,6,6,6,14,2,18,0,2,0,4,0,2,0,0,0,2,0,4,0,0,2,4,10
27960,2024,0,20,0,0,$71.00 ,10,C,4.0,532.0,Medium,2,2,4,12,6,14,16,4,0,0,0,2,2,0,0,0,2,0,0,2,2,0,10,0,10
2831,2023,0,0,0,0,$41.09 ,10,C,15.0,366.0,Medium,1,3,3,4,2,9,1,10,0,0,0,1,0,0,0,3,0,1,0,2,1,0,0,3,10
21230,2024,0,20,0,0,$48.00 ,10,C,1737.0,856.0,Low,2,4,8,6,10,10,4,16,0,2,0,0,2,0,0,2,0,4,0,4,0,2,2,2,10
23352,2024,0,20,0,0,$102.50 ,10,C,17.0,921.0,Medium,6,2,8,4,8,12,2,18,0,2,0,4,2,0,0,0,0,4,0,4,0,0,0,4,10
24702,2024,0,20,0,0,$201.00 ,10,C,10.0,821.0,Medium,4,4,4,8,10,10,6,14,0,4,0,0,0,2,0,2,2,0,0,2,0,2,4,2,10
18568,2024,2,20,0,0,$28.82 ,10,C,8.0,895.0,Medium,2,10,6,4,8,14,2,20,0,0,0,2,2,2,0,6,0,4,0,2,0,0,0,4,10
19371,2024,0,0,0,0,$35.00 ,9,C,2.0,464.0,Medium,4,4,12,16,12,24,0,36,0,4,0,0,0,0,0,4,0,0,0,12,0,8,0,8,9
21376,2024,2,14,0,0,$8.13 ,8,C,2.0,949.0,High,2,2,8,4,4,12,0,16,0,0,0,2,0,0,0,2,0,4,0,4,0,0,0,4,8
23092,2024,0,20,0,0,$141.22 ,6,C,30.0,614.0,Medium,4,8,7,4,19,4,4,19,0,4,0,0,4,4,0,0,0,3,0,4,0,4,0,0,6
26536,2024,12,0,0,0,$54.00 ,6,C,28.0,901.0,Low,0,4,4,4,2,10,0,12,0,0,0,0,0,0,0,4,0,2,0,2,0,0,0,4,6
26000,2024,0,0,0,0,$28.00 ,6,C,668.0,700.0,Low,24,20,20,24,0,88,0,88,0,0,0,24,0,0,0,20,0,0,0,20,0,0,0,24,6
2517,2023,13,0,3,0,$33.31 ,6,C,4.0,955.0,Low,0,6,2,8,6,10,0,16,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,8,6
2059,2024,12,0,0,0,$27.00 ,6,C,5.0,951.0,Medium,2,2,6,2,4,8,2,10,0,0,0,2,0,0,0,2,0,4,0,2,0,0,2,0,6
4759,2023,12,0,0,0,$62.33 ,5,C,1.0,888.0,Low,0,4,2,6,0,12,0,12,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,6,5
7876,2023,0,10,0,0,$218.80 ,5,C,6.0,459.0,Low,4,2,2,2,0,10,2,8,0,0,0,4,0,0,2,0,0,0,0,2,0,0,0,2,5
6585,2023,0,10,0,0,$151.80 ,5,C,11.0,533.0,High,4,4,0,2,6,4,2,8,0,2,0,2,0,2,2,0,0,0,0,0,0,2,0,0,5
8455,2023,7,0,0,0,$53.86 ,5,C,4.0,963.0,High,2,0,0,5,1,6,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,5
2873,2023,2,0,0,0,$39.00 ,5,C,15.0,882.0,Medium,2,2,0,6,0,10,4,6,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,4,5
14424,2023,5,0,0,0,$2.00 ,5,C,7.0,414.0,Low,1,1,2,1,2,3,1,4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,5
9152,2023,0,10,0,0,$44.40 ,5,C,4.0,937.0,Low,0,0,6,4,2,8,0,10,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,4,5
28671,2024,0,10,0,0,$110.00 ,5,C,216.0,748.0,High,2,2,2,4,2,8,0,10,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,4,5
3355,2023,10,0,0,0,$165.60 ,5,C,634.0,458.0,Low,6,0,0,4,2,8,0,10,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5
7726,2024,0,10,0,0,$89.00 ,5,C,22.0,612.0,Medium,4,4,2,0,2,8,0,10,0,2,0,2,0,0,0,4,0,0,0,2,0,0,0,0,5
11319,2023,10,0,0,0,$95.00 ,5,C,7.0,903.0,Medium,0,4,4,2,2,8,2,8,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,2,5
32267,2024,0,10,0,0,$37.00 ,5,C,8.0,925.0,Low,2,2,4,2,0,10,2,8,0,0,0,2,0,0,0,2,0,0,0,4,0,0,2,0,5
29399,2024,4,0,6,0,$26.56 ,5,C,9.0,934.0,Medium,2,4,0,4,2,8,4,6,0,0,0,2,0,2,0,2,0,0,0,0,0,0,4,0,5
25370,2024,2,4,0,0,$60.44 ,4,C,18.0,907.0,Medium,2,0,2,7,6,5,5,6,0,2,0,0,0,0,0,0,0,2,0,0,0,2,5,0,4
2059,2023,8,0,0,0,$54.00 ,4,C,5.0,497.0,Low,0,2,2,4,0,8,2,6,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,4
12763,2023,43,0,0,0,$84.91 ,4,C,744.0,274.0,Medium,0,8,8,27,0,43,14,29,0,0,0,0,0,0,8,0,0,0,6,2,0,0,0,27,4
28349,2024,10,0,0,0,$27.50 ,4,C,4.0,879.0,High,0,0,2,8,0,10,3,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5,4
30733,2024,4,4,0,0,$13.75 ,4,C,2.0,632.0,Medium,2,2,2,2,4,4,2,6,0,2,0,0,0,0,0,2,0,2,0,0,0,0,2,0,4
21657,2024,9,0,0,0,$68.17 ,4,C,10.0,900.0,Medium,0,0,0,9,0,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4
17043,2024,12,0,0,0,$137.50 ,4,C,1.0,909.0,Medium,0,0,6,6,0,12,3,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,4
24157,2024,2,4,0,0,$43.54 ,4,C,12.0,726.0,Low,0,0,4,4,6,2,4,4,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,4
28791,2024,10,0,0,0,$39.15 ,4,C,79.0,954.0,High,0,6,0,4,0,10,4,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,4
5102,2023,0,0,0,0,$16.00 ,4,C,0.0,915.0,Medium,0,4,0,4,2,6,2,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,4
27013,2024,4,0,0,0,$50.46 ,4,C,68.0,924.0,Low,1,0,1,2,2,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4
4232,2023,7,0,0,0,$25.00 ,4,C,4.0,610.0,Medium,0,3,0,4,3,4,3,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,4
13062,2023,3,0,0,0,$31.00 ,4,C,10.0,900.0,High,0,3,0,7,0,10,3,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,4
29471,2024,7,0,0,0,$137.00 ,4,C,22.0,914.0,High,1,0,4,2,3,4,2,5,0,1,0,0,0,0,0,0,0,2,0,2,0,0,2,0,4
1404,2023,8,0,0,0,$9.50 ,4,C,11.0,739.0,Medium,0,2,0,6,2,6,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,4
18001,2024,7,0,0,0,$61.29 ,4,C,4.0,940.0,Medium,0,2,0,5,2,5,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,4
26730,2024,4,4,0,0,$22.50 ,3,C,11.0,926.0,Low,0,0,6,2,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,3
21324,2024,2,4,0,0,$19.00 ,3,C,1.0,429.0,Medium,2,2,0,2,2,4,0,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3
4516,2023,4,0,0,0,$93.00 ,3,C,3.0,921.0,Medium,0,0,0,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
7394,2023,5,0,0,0,$9.00 ,3,C,75.0,237.0,Medium,0,0,2,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3
32127,2024,2,9,0,0,$120.18 ,3,C,69.0,805.0,High,8,0,3,0,3,8,0,11,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,3
5497,2023,0,0,6,0,$115.33 ,3,C,3.0,316.0,Low,0,2,0,4,2,4,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3
21257,2024,4,0,0,0,$56.93 ,3,C,7.0,956.0,Low,0,0,4,0,2,2,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3
4516,2024,3,0,0,0,$38.33 ,3,C,3.0,866.0,Medium,2,0,2,0,3,1,0,4,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
29763,2024,6,0,0,0,$4.67 ,3,C,6.0,457.0,Medium,2,2,0,2,2,4,0,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3
4866,2023,2,0,0,0,$71.00 ,3,C,2.0,530.0,Medium,0,0,0,6,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3
21990,2024,6,0,0,0,$33.50 ,3,C,10.0,947.0,Medium,0,0,0,6,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3
19212,2024,6,0,0,0,$36.50 ,3,C,9.0,948.0,Medium,0,2,0,4,0,6,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3
4807,2023,6,0,0,0,$44.67 ,3,C,10.0,399.0,Medium,0,0,0,6,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3
32556,2024,6,0,0,0,$14.33 ,3,C,28.0,861.0,Medium,0,2,0,4,0,6,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3
14597,2023,4,0,0,0,$25.25 ,3,C,4.0,922.0,High,0,0,3,1,1,3,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3
25954,2024,4,0,3,0,$108.43 ,3,C,78.0,936.0,Medium,2,0,0,5,2,5,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3
11216,2023,9,0,0,0,$27.78 ,3,C,6.0,329.0,High,3,6,0,0,0,9,6,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3
29193,2024,0,0,16,0,$68.75 ,3,C,18.0,566.0,Medium,0,0,0,16,0,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3
1239,2023,4,0,2,0,$8.00 ,3,C,1.0,364.0,Medium,0,0,2,4,2,4,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3
1221,2023,0,0,30,0,$43.00 ,3,C,12.0,710.0,High,0,0,0,30,10,20,20,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,3
1175,2023,0,0,12,0,$14.67 ,3,C,2.0,818.0,Low,0,5,0,7,9,3,7,5,0,0,0,0,0,2,0,3,0,0,0,0,7,0,0,0,3
18741,2024,15,0,0,0,$88.00 ,3,C,7.0,945.0,Low,9,0,2,4,9,6,0,15,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,4,3
4780,2023,6,0,0,0,$4.00 ,3,C,6.0,797.0,Medium,0,0,2,4,4,2,2,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,3
1475,2023,3,0,0,0,$29.00 ,3,C,21.0,542.0,Medium,0,3,0,7,0,10,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3
13139,2024,3,0,0,0,$168.00 ,3,C,28.0,956.0,High,0,0,0,6,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3
30885,2024,8,0,0,0,$67.75 ,3,C,6.0,575.0,Medium,0,2,0,6,0,8,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,3
18080,2024,2,4,0,0,$22.33 ,3,C,75.0,891.0,Medium,4,2,0,0,0,6,0,6,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,3
11319,2024,6,0,0,0,$51.75 ,3,C,7.0,937.0,High,0,2,2,2,2,4,2,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,3
26294,2024,4,10,0,0,$31.07 ,3,C,79.0,931.0,Medium,0,4,6,4,10,4,4,10,0,0,0,0,0,4,0,0,0,6,0,0,0,0,4,0,3
